Tag,Category,Label
tabby_cat,object,1453
table,object,1454
table_knife,object,1455
table_tennis_racket,object,1456
tablecloth,object,1457
tabletop_game,object,1458
tableware,object,1459
tachometer,object,1460
taglierini,object,1461
tail,object,1462
tall_ship,object,1463
tank,object,1464
tarpaulin,object,1465
tattoo,object,1466
tea,object,1467
teacher,object,1468
teapot,object,1469
teddy_bear,object,1470
telephone,object,1471
television_presenter,object,1472
television_reporter,object,1473
television_set,object,1474
tennis_equipment_and_supplies,object,1475
tennis_player,object,1476
tennis_pro,object,1477
tennis_racket,object,1478
tenor_saxophonist,object,1479
tent,object,1480
terrestrial_animal,object,1481
terrestrial_plant,object,1482
terrier,object,1483
text,object,1484
textile,object,1485
theater_curtain,object,1486
therapist,object,1487
thigh,object,1488
thorns_spines_and_prickles,object,1489
thread,object,1490
thumb,object,1491
tights,object,1492
tile,object,1493
tiple,object,1494
tire,object,1495
toast,object,1496
toddler,object,1497
toe,object,1498
toilet,object,1499
toilet_tissue,object,1500
tom_tom_drum,object,1501
tomahawk,object,1502
tomato,object,1503
tongue,object,1504
tooth,object,1505
toothbrush,object,1506
top,object,1507
toppings,object,1508
torch,object,1509
torso,object,1510
torte,object,1511
tower,object,1512
toy,object,1513
toy_box,object,1514
toy_poodle,object,1515
track_spikes,object,1516
tractor,object,1517
traffic_cop,object,1518
traffic_light,object,1519
trail_bike,object,1520
trailer,object,1521
trailer_truck,object,1522
train,object,1523
trampoline,object,1524
trapeze,object,1525
travel_trailer,object,1526
tree,object,1527
tricycle,object,1528
trigger,object,1529
trombone,object,1530
trousers,object,1531
trowel,object,1532
truck,object,1533
trumpet,object,1534
trumpeter,object,1535
tub,object,1536
tudung,object,1537
tusk,object,1538
tuxedo,object,1539
twig,object,1540
uke,object,1541
umbrella,object,1542
undergarment,object,1543
underpants,object,1544
uneven_parallel_bars,object,1545
unicycle,object,1546
unicyclist,object,1547
uniform,object,1548
urinal,object,1549
vacuum_cleaner,object,1550
van,object,1551
vascular_plant,object,1552
vase,object,1553
vaulter,object,1554
vegetable,object,1555
vehicle,object,1556
vehicle_brake,object,1557
vehicle_door,object,1558
vehicle_registration_plate,object,1559
venison,object,1560
vertebrate,object,1561
vibraphone,object,1562
video_game_console,object,1563
vigil_light,object,1564
vintage_car,object,1565
vintage_clothing,object,1566
violin,object,1567
violin_family,object,1568
violinist,object,1569
violist,object,1570
vitis,object,1571
vizsla,object,1572
volleyball_net,object,1573
volleyball_player,object,1574
wagon,object,1575
waist,object,1576
waiter,object,1577
walk_behind_mower,object,1578
walker,object,1579
walking_shoe,object,1580
wall,object,1581
wardrobe,object,1582
washbasin,object,1583
washing_machine,object,1584
waste_container,object,1585
watch,object,1586
water,object,1587
water_bird,object,1588
water_feature,object,1589
water_polo_cap,object,1590
water_ski,object,1591
watercolor_paint,object,1592
waterfowl,object,1593
watering_can,object,1594
watermelon,object,1595
wave,object,1596
wedding_ceremony_supply,object,1597
wedding_dress,object,1598
wedding_ring,object,1599
weightlifter,object,1600
weights,object,1601
welder,object,1602
west_highland_white_terrier,object,1603
wetsuit,object,1604
whaler,object,1605
whales_dolphins_and_porpoises,object,1606
wheat_beer,object,1607
wheel,object,1608
wheelchair,object,1609
whipped_cream,object,1610
whippet,object,1611
whisk,object,1612
whiskers,object,1613
whisky,object,1614
whistle,object,1615
white_coat,object,1616
white_collar_worker,object,1617
white_rice,object,1618
wicker_basket,object,1619
wicket,object,1620
wig,object,1621
wildflower,object,1622
wildlife_biologist,object,1623
wind_instrument,object,1624
wind_wave,object,1625
window,object,1626
window_blind,object,1627
window_covering,object,1628
window_screen,object,1629
window_treatment,object,1630
windshield,object,1631
windshield_wiper,object,1632
wine,object,1633
wine_glass,object,1634
wing,object,1635
winter_squash,object,1636
wiper,object,1637
wire,object,1638
wire_fencing,object,1639
wok,object,1640
woman,object,1641
wood_burning_stove,object,1642
wood_stain,object,1643
woodwind_instrument,object,1644
woody_plant,object,1645
workman,object,1646
wrench,object,1647
wrestler,object,1648
wrestling_mat,object,1649
wrestling_singlet,object,1650
wrist,object,1651
xylophone,object,1652
yacht,object,1653
yakitori,object,1654
yolk,object,1655
