Tag,Category,Label
sugar_cake,object,1455
balcony,object,1456
frozen_dessert,object,1457
lemonade,object,1458
lemon,object,1459
clementine,object,1460
waiter,object,1461
cheeseburger,object,1462
hamburger,object,1463
car_mirror,object,1464
gear,object,1465
hatchback,object,1466
blossom,object,1467
bun,object,1468
cabin_cruiser,object,1469
cab,object,1470
bridal_clothing,object,1471
ferry,object,1472
emergency_vehicle,object,1473
umbrella,object,1474
watch,object,1475
vehicle_brake,object,1476
office_equipment,object,1477
adding_machine,object,1478
hand_calculator,object,1479
hub_gear,object,1480
earrings,object,1481
cellular_telephone,object,1482
hatchet,object,1483
ax,object,1484
picador,object,1485
sideboard,object,1486
hair_dryer,object,1487
pilot_boat,object,1488
garden_roses,object,1489
spin_dryer,object,1490
clothes_hamper,object,1491
folk_dancer,object,1492
carbonated_soft_drinks,object,1493
cola,object,1494
ranged_weapon,object,1495
gravel,object,1496
storage_basket,object,1497
climbing_harness,object,1498
chihuahua,object,1499
needle,object,1500
portable_media_player,object,1501
media_player,object,1502
wardrobe,object,1503
clothes_closet,object,1504
closet,object,1505
backhoe,object,1506
ax_handle,object,1507
button,object,1508
cocktail_dress,object,1509
coffee_bean,object,1510
skidder,object,1511
collie,object,1512
chicken,object,1513
domestic_rabbit,object,1514
rabbit,object,1515
sapsali,object,1516
trail_bike,object,1517
goat_antelope,object,1518
park_bench,object,1519
bagel,object,1520
concertina,object,1521
espresso,object,1522
pigeon,object,1523
stock_dove,object,1524
convertible,object,1525
mandarin_orange,object,1526
gazebo,object,1527
gin_and_tonic,object,1528
cockapoo,object,1529
io_card,object,1530
heat_sink,object,1531
panelist,object,1532
catamaran,object,1533
dashboard,object,1534
florist,object,1535
wedding_ceremony_supply,object,1536
all_xbox_accessory,object,1537
playstation_3_accessory,object,1538
space_bar,object,1539
grand_piano,object,1540
handbag,object,1541
fishing_bait,object,1542
synthesizer,object,1543
pearl,object,1544
home_fencing,object,1545
glockenspiel,object,1546
celesta,object,1547
little_black_dress,object,1548
kettle,object,1549
bassoon,object,1550
automaton,object,1551
shopping_basket,object,1552
speleothem,object,1553
mcintosh,object,1554
running_shoe,object,1555
dryer,object,1556
superhero,object,1557
redhead,object,1558
fly,object,1559
spice,object,1560
dome,object,1561
numeric_keypad,object,1562
seed,object,1563
pocket,object,1564
dairy_cattle,object,1565
marcher,object,1566
mattress_pad,object,1567
skirt,object,1568
switch,object,1569
sprinkler,object,1570
hot_air_balloon,object,1571
big_cats,object,1572
shipwreck,object,1573
digital_clock,object,1574
power_mower,object,1575
cricketer,object,1576
robot,object,1577
stocking,object,1578
lens,object,1579
antique_car,object,1580
angle_grinder,object,1581
stout,object,1582
uke,object,1583
pillow,object,1584
high_heeled_footwear,object,1585
train,object,1586
ribbon,object,1587
great_dane,object,1588
sculptor,object,1589
collage,object,1590
cheese_pizza,object,1591
mug,object,1592
camera_lens,object,1593
root,object,1594
earl_grey_tea,object,1595
headphones,object,1596
pinata,object,1597
feather_boa,object,1598
standard_poodle,object,1599
sock,object,1600
bugle,object,1601
wood_burning_stove,object,1602
cod,object,1603
quill,object,1604
cucumis,object,1605
flightless_bird,object,1606
hairbrush,object,1607
colubridae,object,1608
bowie_knife,object,1609
juggler,object,1610
antique,object,1611
whisk,object,1612
oxygen_mask,object,1613
cannon,object,1614
dishwasher,object,1615
peel,object,1616
streamer_fly,object,1617
rock_star,object,1618
hay,object,1619
straw,object,1620
curbstone,object,1621
lotion,object,1622
brake_disk,object,1623
meat_grinder,object,1624
pony,object,1625
chocolate_brownie,object,1626
cowbarn,object,1627
dump_truck,object,1628
pommel_horse,object,1629
potato_and_tomato_genus,object,1630
farmer,object,1631
non_commissioned_officer,object,1632
pointer,object,1633
table_knife,object,1634
hand_glass,object,1635
oil_paint,object,1636
commuter,object,1637
lettuce,object,1638
horse_and_buggy,object,1639
wicker_basket,object,1640
mixing_console,object,1641
thorns_spines_and_prickles,object,1642
fishing_vessel,object,1643
inflatable_boat,object,1644
plimsoll,object,1645
rodent,object,1646
beyaz_peynir,object,1647
wicket,object,1648
spinach_salad,object,1649
pig,object,1650
tall_ship,object,1651
schooner,object,1652
toast,object,1653
fried_rice,object,1654
hand_drum,object,1655
handcart,object,1656
sweet_grass,object,1657
subcompact_car,object,1658
swan,object,1659
bathroom_accessory,object,1660
lever,object,1661
whaler,object,1662
golfcart,object,1663
stuffing,object,1664
barramundi,object,1665
caesar_salad,object,1666
shrimp,object,1667
workman,object,1668
locker,object,1669
locomotive,object,1670
bongo,object,1671
wheat_beer,object,1672
mason_jar,object,1673
french_fries,object,1674
chocolate_spread,object,1675
percussion_instrument,object,1676
pasta,object,1677
